time,event_name,gender,product_id,category_id,category_name,brand,price,user_id,session,category_1,category_2,category_3,Label,results
2022-12-20 04:16:27+09,view,Male,5861760,vtlz9xid,appliances.environment.vacuum,emil,71.43,203.90.242.126-10.42.0.211-80-41263-6,184d8c85-2db3-4180-a18d-0ddd471082b5,appliances,environment,vacuum,1,1
2022-12-20 04:16:59+09,view,Male,5885586,o6bkxn7l,appliances.environment.vacuum,polarus,68.1,192.229.173.173-10.42.0.211-80-48525-6,184d8c85-2db3-4180-a18d-0ddd471082b5,appliances,environment,vacuum,1,1
2022-12-20 04:17:35+09,view,Female,89343,itrv27tm,furniture.living_room.cabinet,Not defined,299.81,10.42.0.211-23.194.140.226-48036-80-6,5b080ea4-0558-4ced-a8e8-a18e355597ad,furniture,living_room,cabinet,0,0
2022-12-20 04:17:37+09,view,Female,5856191,fh81rxy3,appliances.environment.vacuum,runail,24.44,10.42.0.42-54.235.89.91-55614-443-6,b585a8ee-7b53-478b-bbcd-22b35c372d18,appliances,environment,vacuum,0,0
2022-12-20 04:18:37+09,purchase,Male,5861764,b35wzqb0,appliances.environment.vacuum,emil,1.43,192.229.173.173-10.42.0.211-443-50886-6,72af7050-60b7-419e-b506-0504797785e3,appliances,environment,vacuum,1,1
2022-12-20 04:35:41+09,purchase,Female,5746974,2fb4z0dr,furniture.bathroom.bath,irisk,52.7,172.217.10.142-10.42.0.211-443-59473-6,c651529b-46f7-45d3-8a4a-134e92ac203e,furniture,bathroom,bath,0,0
2022-12-20 05:02:28+09,view,Female,5884577,t6zf5k99,appliances.environment.vacuum,max,47.46,10.42.0.151-31.13.71.37-44962-443-6,6da4ea09-541a-4da7-91ee-b6ec84403583,appliances,environment,vacuum,0,0
2022-12-20 05:07:16+09,view,Male,5855513,6duc06et,appliances.environment.vacuum,max,9.52,183.79.250.123-10.42.0.42-443-59110-6,884562f6-e376-4d4f-b19d-bc96229c2022,appliances,environment,vacuum,1,1
2022-12-20 05:10:58+09,view,Male,5774248,ocxxzf49,furniture.living_room.cabinet,Not defined,79.35,10.42.0.211-10.42.0.1-32616-53-17,5f26b466-63cf-4c4b-b34d-ac9222933b70,furniture,living_room,cabinet,1,1
2022-12-20 05:19:23+09,view,Female,5907080,2zanmu5z,appliances.environment.vacuum,polarus,79.21,182.22.25.252-10.42.0.211-443-38346-6,67ba83dc-7330-4af2-91a3-1111435211d2,appliances,environment,vacuum,0,0
2022-12-20 05:19:35+09,view,Female,5810083,gmupz1gf,appliances.environment.vacuum,irisk,24.6,10.42.0.211-10.42.0.1-21107-53-17,7c4c18b6-3f88-5c38-67f3-e72917bc8a78,appliances,environment,vacuum,0,0
2022-12-20 05:21:41+09,view,Male,5810082,c3kngf3f,appliances.environment.vacuum,irisk,24.6,172.217.11.14-10.42.0.151-443-38601-17,7c4c18b6-3f88-5c38-67f3-e72917bc8a78,appliances,environment,vacuum,1,1
2022-12-20 05:22:17+09,view,Male,5884577,5xyt8d5u,appliances.environment.vacuum,max,47.46,209.10.120.26-10.42.0.211-80-40775-6,7c4c18b6-3f88-5c38-67f3-e72917bc8a78,appliances,environment,vacuum,1,1
2022-12-20 05:22:58+09,cart,Male,5884577,yqc43a5t,appliances.environment.vacuum,max,47.46,10.42.0.42-104.192.110.245-45770-80-6,7c4c18b6-3f88-5c38-67f3-e72917bc8a78,appliances,environment,vacuum,1,1
2022-12-20 05:27:54+09,view,Male,5732026,z74suepj,furniture.bathroom.bath,domix,4.16,175.100.207.233-10.42.0.211-80-51341-6,de0a24f2-3ece-4f5f-86f5-ee7a3ccc0464,furniture,bathroom,bath,1,1
2022-12-20 05:29:35+09,view,Female,5861761,el9znvy1,appliances.environment.vacuum,emil,48.41,198.105.244.11-10.42.0.151-80-44642-6,eedab089-d6aa-4712-ac60-fee753852fce,appliances,environment,vacuum,0,0
2022-12-20 05:31:24+09,view,Male,5861764,yxkfbde5,appliances.environment.vacuum,emil,1.43,10.42.0.211-10.42.0.1-48833-53-17,253c073c-035f-457a-bea0-9f816af2cd0f,appliances,environment,vacuum,1,1
2022-12-20 05:31:35+09,view,Male,5855507,e220ut9u,appliances.environment.vacuum,max,79.21,172.217.11.10-10.42.0.151-443-53793-6,a4822c5c-b696-422d-8897-51955c540d11,appliances,environment,vacuum,1,1
2022-12-20 05:32:09+09,view,Male,5861761,dyr3pkvz,appliances.environment.vacuum,emil,48.41,198.11.189.2-10.42.0.211-443-42564-6,b358bce3-492a-446e-851f-8948ad4bbcf7,appliances,environment,vacuum,1,1
2022-12-20 05:32:30+09,view,Female,5885590,46idf595,appliances.environment.vacuum,polarus,72.22,10.42.0.1-10.42.0.42-53-57716-17,1e8dd4b1-6a48-4c95-89ce-3259bf1f97f8,appliances,environment,vacuum,0,0
2022-12-20 05:32:37+09,view,Female,5854573,qp13h0un,appliances.environment.vacuum,jessnail,46.83,10.42.0.211-114.134.80.163-50298-80-6,8b3b94ae-bfd3-48c3-8987-7cd577cf248d,appliances,environment,vacuum,0,0
2022-12-20 05:33:07+09,view,Female,5884578,5l7516xp,appliances.environment.vacuum,max,63.33,182.22.31.252-10.42.0.211-443-54134-6,0ff2e119-0ca7-4afb-b1e1-9d2915030965,appliances,environment,vacuum,0,0
2022-12-20 05:33:08+09,view,Female,5823936,efhnptt9,appliances.environment.vacuum,polarus,57.94,10.42.0.211-23.206.125.17-38445-80-6,1e8dd4b1-6a48-4c95-89ce-3259bf1f97f8,appliances,environment,vacuum,0,0
2022-12-20 05:33:31+09,view,Male,5884578,d1n6eayo,appliances.environment.vacuum,max,63.33,172.217.12.129-10.42.0.42-443-57902-6,77a17745-8178-439e-afe2-d15a9b568c88,appliances,environment,vacuum,1,1
2022-12-20 05:36:02+09,view,Male,5885596,bhjc1jcs,appliances.environment.vacuum,polarus,102.38,172.217.10.74-10.42.0.42-443-43965-6,5aab65fb-40a1-424a-99b4-74ea7d1ac03f,appliances,environment,vacuum,1,1
2022-12-20 05:36:45+09,view,Male,5885597,7zngkwoh,appliances.environment.vacuum,polarus,102.38,172.217.11.14-10.42.0.151-443-37065-6,5aab65fb-40a1-424a-99b4-74ea7d1ac03f,appliances,environment,vacuum,1,1
2022-12-20 05:47:02+09,view,Female,5732026,lli6mt29,furniture.bathroom.bath,domix,4.16,205.204.101.182-10.42.0.211-443-51843-6,f10cc64f-cd07-475b-85e1-0c6978fce60f,furniture,bathroom,bath,0,0
2022-12-20 05:47:19+09,cart,Female,5885588,je66bmzu,appliances.environment.vacuum,polarus,79.21,172.217.11.35-10.42.0.151-443-33184-6,bcf8d5b7-3816-430f-bc07-882b896db8d0,appliances,environment,vacuum,0,0
2022-12-20 05:47:24+09,cart,Female,5885588,5qlazrhw,appliances.environment.vacuum,polarus,79.21,10.42.0.151-47.89.67.224-59130-443-6,bcf8d5b7-3816-430f-bc07-882b896db8d0,appliances,environment,vacuum,0,0
2022-12-20 05:54:21+09,view,Male,5854574,dll2zv8s,appliances.environment.vacuum,jessnail,21.43,10.42.0.42-52.84.28.215-60679-443-6,2585a580-2c46-42c0-8e57-f0f96773239b,appliances,environment,vacuum,1,1
2022-12-20 05:56:14+09,view,Male,5861763,6zlizqe9,appliances.environment.vacuum,emil,67.46,10.42.0.151-91.190.218.66-59786-12350-6,d3ba29c6-fce1-4c10-819b-d9bcc607388f,appliances,environment,vacuum,1,1
2022-12-20 05:59:51+09,view,Female,89343,rq9hmjsx,furniture.living_room.cabinet,Not defined,299.81,10.42.0.211-31.13.80.5-54129-443-6,b84c188b-345b-42aa-9217-02d384ab3a58,furniture,living_room,cabinet,0,0
2022-12-20 06:01:00+09,view,Male,5771614,4fs724wn,furniture.living_room.cabinet,kosmekka,150.79,10.42.0.151-10.42.0.1-56670-53-17,b84c188b-345b-42aa-9217-02d384ab3a58,furniture,living_room,cabinet,1,1
2022-12-20 06:01:14+09,view,Male,5810081,ew0su2rh,furniture.living_room.cabinet,irisk,98.41,10.42.0.211-47.89.69.217-38707-443-6,b84c188b-345b-42aa-9217-02d384ab3a58,furniture,living_room,cabinet,1,1
2022-12-20 06:01:56+09,view,Male,5774248,ozsze4c3,furniture.living_room.cabinet,Not defined,79.35,208.80.154.224-10.42.0.211-80-57335-6,b84c188b-345b-42aa-9217-02d384ab3a58,furniture,living_room,cabinet,1,1
2022-12-20 06:01:36+09,view,Female,5856193,vuonolxg,furniture.living_room.cabinet,runail,82.54,172.217.6.206-10.42.0.151-443-43785-6,b84c188b-345b-42aa-9217-02d384ab3a58,furniture,living_room,cabinet,0,0
2022-12-20 06:03:19+09,cart,Male,5813075,8ywd6j2b,furniture.bathroom.bath,Not defined,2.78,10.42.0.211-10.42.0.1-63525-53-17,f10cc64f-cd07-475b-85e1-0c6978fce60f,furniture,bathroom,bath,1,1
2022-12-20 06:05:42+09,view,Female,5823937,qw774m48,appliances.environment.vacuum,polarus,94.44,172.217.9.238-10.42.0.151-443-36149-6,a4c69064-9c6f-4d82-a6cd-00eb4b2a01dc,appliances,environment,vacuum,0,0
2022-12-20 08:02:33+09,view,Female,5864568,xtwomrgw,appliances.environment.air_conditioner,farmavita,14.44,172.217.11.14-10.42.0.151-443-38222-6,5ecca7d5-f40b-44ea-884a-7717f4880625,appliances,environment,air_conditioner,0,0
2022-12-20 08:05:35+09,view,Male,5854574,kew3dyg8,appliances.environment.vacuum,jessnail,21.43,10.42.0.211-125.39.83.108-51018-443-6,807f74a2-88e9-43e0-b8a0-4bd7605e4e81,appliances,environment,vacuum,1,1
2022-12-20 08:09:06+09,view,Male,5713295,o8zh8nl1,appliances.personal.hair_cutter,Not defined,46.02,10.42.0.42-106.11.94.6-50600-443-6,2b6e8a5d-661c-43ab-9893-734b8be4e2d7,appliances,personal,hair_cutter,1,1
2022-12-20 08:09:17+09,view,Male,5885586,b720w9ee,appliances.environment.vacuum,polarus,68.1,10.42.0.151-14.17.42.57-55287-80-6,fb8478ba-5daa-4e92-8aa1-5c570aea5bdc,appliances,environment,vacuum,1,1
2022-12-20 08:11:43+09,view,Male,89343,e4hmo4yc,furniture.living_room.cabinet,Not defined,299.81,10.42.0.1-10.42.0.42-53-41047-17,35346005-1832-473d-93ce-621b3ff479e0,furniture,living_room,cabinet,1,1
2022-12-20 09:26:23+09,view,Female,5854573,5d8hi2pe,appliances.environment.vacuum,jessnail,46.83,198.11.188.80-10.42.0.211-443-53952-6,cfb549c2-8065-4d0d-8304-f99631a5b148,appliances,environment,vacuum,0,0
2022-12-20 12:33:03+09,view,Female,5713296,1xgmqwao,appliances.personal.hair_cutter,Not defined,55.56,10.42.0.211-77.234.44.201-44650-80-6,49cd9cba-9d8e-4938-a70d-44d6a254df11,appliances,personal,hair_cutter,0,0
2022-12-20 12:34:16+09,view,Male,5809118,d5t0vfsl,appliances.personal.hair_cutter,jaguar,89.16,8.0.6.4-8.6.0.1-0-0-0,49cd9cba-9d8e-4938-a70d-44d6a254df11,appliances,personal,hair_cutter,1,1
2022-12-20 12:37:30+09,view,Female,5713399,tuhesrpb,appliances.personal.hair_cutter,Not defined,90.48,202.77.129.150-10.42.0.211-443-60661-6,49cd9cba-9d8e-4938-a70d-44d6a254df11,appliances,personal,hair_cutter,0,0
2022-12-20 12:36:02+09,view,Female,5884580,5y1qgjr8,appliances.environment.vacuum,max,63.33,10.42.0.211-64.71.142.120-55484-443-6,5e707d02-6b93-4e3c-b858-a0cc1300224b,appliances,environment,vacuum,0,0
2022-12-20 12:36:35+09,view,Female,5856191,2qcp13dt,appliances.environment.vacuum,runail,24.44,172.217.12.202-10.42.0.211-443-55142-6,198bb528-9e0b-41be-935c-c72c2087a8cf,appliances,environment,vacuum,0,0
2022-12-20 12:37:32+09,view,Male,5884580,uxeb72ud,appliances.environment.vacuum,max,63.33,10.42.0.211-10.42.0.1-43265-53-17,5e707d02-6b93-4e3c-b858-a0cc1300224b,appliances,environment,vacuum,1,1
2022-12-20 12:38:15+09,cart,Female,5884580,4aaz9er5,appliances.environment.vacuum,max,63.33,10.42.0.211-87.240.165.91-38509-443-6,5e707d02-6b93-4e3c-b858-a0cc1300224b,appliances,environment,vacuum,0,0
2022-12-20 12:38:34+09,view,Female,5713292,jzoh4d3m,appliances.personal.hair_cutter,Not defined,52.86,172.217.12.170-10.42.0.42-443-45663-6,49cd9cba-9d8e-4938-a70d-44d6a254df11,appliances,personal,hair_cutter,0,0
2022-12-20 14:53:35+09,view,Male,5885587,zdddiwsy,appliances.environment.vacuum,polarus,68.1,208.185.50.45-10.42.0.151-443-49832-6,eb5133e9-fd85-414c-a357-1dd356735299,appliances,environment,vacuum,1,1
2022-12-20 14:53:55+09,remove_from_cart,Male,5856193,k5o04w9v,furniture.living_room.cabinet,runail,82.54,10.42.0.211-10.42.0.1-13690-53-17,14504c0c-fd3f-4598-b1fe-9b098c25ef10,furniture,living_room,cabinet,1,1
2022-12-20 14:53:55+09,view,Female,5885587,6njb1kdv,appliances.environment.vacuum,polarus,68.1,10.42.0.211-10.42.0.1-5351-41092-17,eb5133e9-fd85-414c-a357-1dd356735299,appliances,environment,vacuum,0,0
2022-12-20 14:55:54+09,remove_from_cart,Male,8098,vp96izcs,appliances.environment.vacuum,Not defined,1.11,10.42.0.211-10.42.0.1-47755-53-17,d61d5b2c-fede-4f7f-b167-028e1de15a77,appliances,environment,vacuum,1,1
2022-12-20 14:55:54+09,remove_from_cart,Male,8098,hp8bzwcq,appliances.environment.vacuum,Not defined,1.11,172.217.9.238-10.42.0.42-443-59353-6,d61d5b2c-fede-4f7f-b167-028e1de15a77,appliances,environment,vacuum,1,1
2022-12-20 14:56:09+09,remove_from_cart,Male,8098,g8iz65wm,appliances.environment.vacuum,Not defined,1.11,10.42.0.211-10.42.0.1-54762-53-17,d61d5b2c-fede-4f7f-b167-028e1de15a77,appliances,environment,vacuum,1,1
2022-12-20 14:56:09+09,remove_from_cart,Female,8098,xchvlphf,appliances.environment.vacuum,Not defined,1.11,10.42.0.211-121.14.255.83-36029-80-6,d61d5b2c-fede-4f7f-b167-028e1de15a77,appliances,environment,vacuum,0,0
2022-12-20 14:55:43+09,remove_from_cart,Female,5810083,4z0dqyu1,appliances.environment.vacuum,irisk,24.6,10.42.0.151-10.42.0.1-5351-43359-17,d61d5b2c-fede-4f7f-b167-028e1de15a77,appliances,environment,vacuum,0,0
2022-12-20 14:55:43+09,remove_from_cart,Female,5810083,xk5igdwo,appliances.environment.vacuum,irisk,24.6,10.42.0.211-10.42.0.1-17741-53-17,d61d5b2c-fede-4f7f-b167-028e1de15a77,appliances,environment,vacuum,0,0
2022-12-20 15:00:31+09,view,Male,5395,bqpchl7q,appliances.environment.vacuum,runail,30.95,10.42.0.211-106.11.93.16-53091-443-6,13e92abe-57e4-4385-8f13-73c8445afacb,appliances,environment,vacuum,1,1
2022-12-20 15:01:36+09,cart,Female,5854574,b358eb10,appliances.environment.vacuum,jessnail,21.43,10.42.0.151-10.42.0.1-60628-53-17,bf4dbfb8-dc38-4c71-bdbf-a26e23141b9b,appliances,environment,vacuum,0,0
2022-12-20 15:01:38+09,view,Female,5854574,2wpcupzh,appliances.environment.vacuum,jessnail,21.43,10.42.0.211-31.13.65.52-51003-443-6,bf4dbfb8-dc38-4c71-bdbf-a26e23141b9b,appliances,environment,vacuum,0,0
2022-12-20 15:02:08+09,view,Female,10091,nozf9iym,furniture.bathroom.bath,Not defined,13.89,10.42.0.211-104.192.110.245-57059-443-6,334b5d20-1903-4ea2-926f-2d9bd86f8bf9,furniture,bathroom,bath,0,0
2022-12-20 15:02:18+09,view,Male,5856191,vwatb5b0,appliances.environment.vacuum,runail,24.44,10.42.0.211-31.13.71.40-45436-443-6,7568da84-d0f9-4739-bd5b-75e35c9b3fa4,appliances,environment,vacuum,1,1
2022-12-20 15:04:44+09,view,Female,89343,mhblodgj,furniture.living_room.cabinet,Not defined,299.81,203.205.147.229-10.42.0.151-80-56202-6,78513d06-fbfd-4ac4-96e4-8a57d097bc00,furniture,living_room,cabinet,0,0
2022-12-20 15:14:17+09,view,Male,5861761,3ztfw8lj,appliances.environment.vacuum,emil,48.41,172.217.12.206-10.42.0.151-443-52144-6,eefe507c-2988-48e7-95d0-1a9ec7d5c80e,appliances,environment,vacuum,1,1
2022-12-20 15:15:07+09,view,Male,5861760,6100a7o5,appliances.environment.vacuum,emil,71.43,10.42.0.211-50.18.248.150-54008-443-6,18378ab4-eddd-4c39-82aa-6c052c213875,appliances,environment,vacuum,1,1
2022-12-20 15:17:52+09,view,Male,5884577,1zyi223o,appliances.environment.vacuum,max,47.46,10.42.0.211-54.243.169.39-45056-443-6,af7d4133-6b2c-4de2-90f9-36f36be04c9f,appliances,environment,vacuum,1,1
2022-12-20 15:18:08+09,view,Female,5854573,igloerll,appliances.environment.vacuum,jessnail,46.83,239.255.255.250-10.42.0.151-1900-46119-17,6ab790fc-0f38-43d9-9d48-3de3dbc54cca,appliances,environment,vacuum,0,0
2022-12-20 15:19:22+09,cart,Female,5906095,fi0l7fc6,furniture.living_room.cabinet,Not defined,19.05,203.205.128.137-10.42.0.151-80-51711-6,2a74296c-8a38-42be-8481-9a1cf674a583,furniture,living_room,cabinet,0,0
2022-12-20 15:19:22+09,cart,Male,5906095,pa759j4z,furniture.living_room.cabinet,Not defined,19.05,172.217.3.110-10.42.0.151-443-56751-6,2a74296c-8a38-42be-8481-9a1cf674a583,furniture,living_room,cabinet,1,1
2022-12-20 15:19:40+09,cart,Female,5906095,piryj8nc,furniture.living_room.cabinet,Not defined,19.05,172.217.12.205-10.42.0.42-443-42910-6,2a74296c-8a38-42be-8481-9a1cf674a583,furniture,living_room,cabinet,0,0
2022-12-20 15:19:54+09,view,Male,5748490,55oorsvn,appliances.environment.vacuum,Not defined,26.97,10.42.0.151-10.42.0.1-37548-53-17,af7d4133-6b2c-4de2-90f9-36f36be04c9f,appliances,environment,vacuum,1,1
2022-12-20 15:20:03+09,view,Male,5846745,kkpaovhh,appliances.environment.vacuum,Not defined,21.57,172.217.9.238-10.42.0.151-443-57856-6,6ab790fc-0f38-43d9-9d48-3de3dbc54cca,appliances,environment,vacuum,1,1
2022-12-20 15:20:25+09,view,Female,5823935,amazvpeh,appliances.environment.vacuum,polarus,53.81,182.22.25.252-10.42.0.211-443-38327-6,af7d4133-6b2c-4de2-90f9-36f36be04c9f,appliances,environment,vacuum,0,0
2022-12-20 15:20:27+09,cart,Male,5861763,5stnqgl6,appliances.environment.vacuum,emil,67.46,172.217.12.163-10.42.0.211-443-44040-6,65d317d4-871a-4311-93d6-1a8e7979c6f2,appliances,environment,vacuum,1,1
2022-12-20 15:21:30+09,view,Female,5395,abcaoqye,appliances.environment.vacuum,runail,30.95,183.79.248.124-10.42.0.151-443-35971-6,6ab790fc-0f38-43d9-9d48-3de3dbc54cca,appliances,environment,vacuum,0,0
2022-12-20 15:22:06+09,view,Male,5855507,tvj1162q,appliances.environment.vacuum,max,79.21,10.42.0.42-52.84.1.250-36737-80-6,e15bddb0-0644-4bb9-9764-f75dae3da8e1,appliances,environment,vacuum,1,1
2022-12-20 15:22:17+09,view,Male,5861761,36rnb6et,appliances.environment.vacuum,emil,48.41,172.217.12.131-10.42.0.151-443-54528-6,49ff55fc-c59d-44a8-9ea5-100b2af49d0d,appliances,environment,vacuum,1,1
2022-12-20 15:22:18+09,view,Female,5823935,2178imf2,appliances.environment.vacuum,polarus,53.81,10.42.0.151-104.244.43.99-50130-443-6,6ab790fc-0f38-43d9-9d48-3de3dbc54cca,appliances,environment,vacuum,0,0
2022-12-20 15:24:45+09,view,Male,5855507,kvxpo1et,appliances.environment.vacuum,max,79.21,172.217.6.234-10.42.0.211-443-55425-6,6ab790fc-0f38-43d9-9d48-3de3dbc54cca,appliances,environment,vacuum,1,1
2022-12-20 15:25:33+09,cart,Female,5912861,in03v6gp,furniture.bathroom.bath,Not defined,5.87,172.217.10.78-10.42.0.151-443-42398-6,70e521ce-c976-4cc6-894b-bc629d2b1e0d,furniture,bathroom,bath,0,0
2022-12-20 15:25:34+09,cart,Female,5912861,wrvbtwnw,furniture.bathroom.bath,Not defined,5.87,157.240.2.20-10.42.0.211-443-58169-6,70e521ce-c976-4cc6-894b-bc629d2b1e0d,furniture,bathroom,bath,0,0
2022-12-20 15:25:43+09,remove_from_cart,Female,5912861,fu3ola2w,furniture.bathroom.bath,Not defined,5.87,10.42.0.211-10.42.0.1-60185-53-17,70e521ce-c976-4cc6-894b-bc629d2b1e0d,furniture,bathroom,bath,0,0
2022-12-20 15:25:43+09,remove_from_cart,Male,5912861,vc78113o,furniture.bathroom.bath,Not defined,5.87,10.42.0.211-10.42.0.1-50277-53-17,70e521ce-c976-4cc6-894b-bc629d2b1e0d,furniture,bathroom,bath,1,1
2022-12-20 15:25:47+09,view,Female,5856307,o7arzwt3,furniture.living_room.chair,Not defined,177.78,216.58.219.234-10.42.0.211-443-42992-6,c72151c1-ff4a-4b17-9a03-aa0b84911ada,furniture,living_room,chair,0,0
2022-12-20 15:26:32+09,cart,Male,5912861,nzq13sju,furniture.bathroom.bath,Not defined,5.87,172.217.3.110-10.42.0.151-443-39811-6,d0e65cc6-fd20-4312-acbb-43b24a503252,furniture,bathroom,bath,1,1
2022-12-20 15:26:09+09,view,Male,5809118,gizxnw4n,appliances.personal.hair_cutter,jaguar,89.16,172.217.10.33-10.42.0.211-443-41050-6,b286e611-921b-4baa-80f2-174f46710eb8,appliances,personal,hair_cutter,1,1
2022-12-20 15:26:38+09,view,Female,5884579,cznwzcn9,appliances.environment.vacuum,max,63.33,203.205.147.229-10.42.0.211-80-51619-6,6ab790fc-0f38-43d9-9d48-3de3dbc54cca,appliances,environment,vacuum,0,0
2022-12-20 15:28:05+09,view,Male,5868559,arkkwiez,appliances.environment.vacuum,max,95.08,10.42.0.151-10.42.0.1-11705-53-17,b3c61486-58e3-4ece-8b78-465055c684f4,appliances,environment,vacuum,1,1
2022-12-20 15:28:05+09,view,Female,5855507,3ozyfmf6,appliances.environment.vacuum,max,79.21,10.42.0.211-10.42.0.1-7237-53-17,9ea98379-6b12-429f-9a3e-a71c91822d78,appliances,environment,vacuum,0,0
2022-12-20 15:29:29+09,view,Female,5912859,akke4o67,furniture.bathroom.bath,Not defined,5.87,10.42.0.211-10.42.0.1-55716-53-17,4158fce5-1eab-4009-926d-4e65318df252,furniture,bathroom,bath,0,0
2022-12-20 15:29:08+09,view,Female,5884577,mjf7ztx2,appliances.environment.vacuum,max,47.46,180.149.135.239-10.42.0.211-80-45231-6,b6ae2209-1a6b-4e66-a8cc-ebe911010191,appliances,environment,vacuum,0,0
2022-12-20 15:30:30+09,view,Male,5823935,o7o9973k,appliances.environment.vacuum,polarus,53.81,172.217.10.230-10.42.0.42-443-49107-6,375c32da-7d14-45a6-8e55-43704c407064,appliances,environment,vacuum,1,1
2022-12-20 16:22:17+09,view,Female,5885594,lgedyc7k,appliances.environment.vacuum,polarus,66.51,10.42.0.42-13.32.250.123-34877-443-6,e3064b52-6019-41f5-b63a-a320c4cdb814,appliances,environment,vacuum,0,0
2022-12-20 16:24:34+09,view,Male,5856193,vq8wiz9u,furniture.living_room.cabinet,runail,82.54,10.42.0.211-23.196.236.138-59981-443-6,75ce6ae2-fa57-4141-8a67-9cf804b924dc,furniture,living_room,cabinet,1,1
2022-12-20 17:15:30+09,remove_from_cart,Female,5810083,w2ci1bfr,appliances.environment.vacuum,irisk,24.6,203.205.158.60-10.42.0.151-80-39578-6,76701b7d-74f0-4bd0-8687-cd6bc16bc4ad,appliances,environment,vacuum,0,0
2022-12-20 17:15:36+09,view,Female,5856194,bg0ubfy4,furniture.bathroom.bath,runail,54.76,172.217.6.238-10.42.0.211-443-57327-6,c5d2d6ab-b494-40c5-84fa-b7a465a6c680,furniture,bathroom,bath,0,0
2022-12-20 17:15:50+09,view,Female,5823935,497z31h6,appliances.environment.vacuum,polarus,53.81,10.42.0.151-23.66.239.97-37029-443-6,76ad5de7-137b-4c15-9ec9-07a0056392d5,appliances,environment,vacuum,0,0
2022-12-20 17:16:18+09,cart,Male,8098,uusi3nph,appliances.environment.vacuum,Not defined,1.11,8.8.8.8-10.42.0.151-53-18229-17,8c46331f-4537-4f80-8260-23945b84d62f,appliances,environment,vacuum,1,1
2022-12-20 17:16:14+09,view,Female,5746848,4ys5h9uq,furniture.bathroom.bath,irisk,54.76,172.217.6.193-10.42.0.211-443-36548-6,c5d2d6ab-b494-40c5-84fa-b7a465a6c680,furniture,bathroom,bath,0,0
2022-12-20 17:16:15+09,view,Female,5810083,7vadpp3d,appliances.environment.vacuum,irisk,24.6,10.42.0.42-52.52.163.229-45919-443-6,76701b7d-74f0-4bd0-8687-cd6bc16bc4ad,appliances,environment,vacuum,0,0
2022-12-20 17:16:27+09,cart,Male,5810083,g721fj81,appliances.environment.vacuum,irisk,24.6,10.42.0.151-10.42.0.1-65007-53-17,76701b7d-74f0-4bd0-8687-cd6bc16bc4ad,appliances,environment,vacuum,1,1
